file_name,split,decision,missed_count,notes
DSC05851_JPG.rf.1382d5da5d636c58ada1188093299423.jpg,train,bibs_missed,1,
DSC05608_JPG.rf.e3fd5c902efd48c6fe0b88932e1a57ae.jpg,train,bibs_missed,1,
sultana_101_jpg.rf.10da7dd1ce652040875d1c1784cb46aa.jpg,train,all_visible_annotated,0,
sultana_110_jpg.rf.63eed70d734c033e3e0f96d784e23576.jpg,valid,all_visible_annotated,0,
sultana_114_jpg.rf.7d3bb4c6afbe8dc3036714fed587f0ce.jpg,valid,all_visible_annotated,0,
sultana_212_jpg.rf.8764f2150621784e350bc4be5d31afe9.jpg,train,all_visible_annotated,0,
DSC05673_JPG.rf.cef671f26c35f53232d6f680565c4d88.jpg,train,bibs_missed,1,
DSC_0043_JPG.rf.78aadaaa7408bf53b061d2e1e0a72373.jpg,train,all_visible_annotated,0,
95386B67-4E4D-4792-BC70-577EC48C063E_1_105_c_jpeg.rf.756d9737998d552fb1c985b21c78b9bf.jpg,train,all_visible_annotated,0,
A5CBC745-A381-4CED-8CCC-5CA69E31F155_1_105_c_jpeg.rf.ac546d1d1d4d265f036cd638640cba88.jpg,test,all_visible_annotated,0,
866990E5-2E60-433F-9031-2CEB7C5BD07B_1_105_c_jpeg.rf.7ef851248b4af88e9190771bd07dc0a5.jpg,test,all_visible_annotated,0,
D6EBDFB5-102B-4057-92C2-C9A3901D2A6B_1_105_c_jpeg.rf.0a2e3e8909867d7749889c59492b48f2.jpg,test,all_visible_annotated,0,
sultana_130_jpg.rf.dbf3bf8103479b40db3a29ac99f50ed3.jpg,valid,all_visible_annotated,0,
7_jpg.rf.25ee832f4b27888221fbab6c969cec26.jpg,valid,all_visible_annotated,0,
_MG_5068_jpg.rf.55880f01a9d77c7fbc3efe03d8ca43d6.jpg,valid,all_visible_annotated,0,
D9C3890F-50FE-443A-B506-3A48582F463F_1_105_c_jpeg.rf.2727fe8ecfcc4a49eb5011018bfde041.jpg,train,all_visible_annotated,0,
265D7A0E-957A-4EC2-8542-2B3C8317C40B_1_105_c_jpeg.rf.05fe17201825edf342b4decb1750cbe6.jpg,train,all_visible_annotated,0,
8C525742-53C3-495D-94EE-FE494C939CBE_1_105_c_jpeg.rf.50cf34af77542cac63b91cf9c675aa3e.jpg,train,all_visible_annotated,0,
DFA0476B-6D4A-4452-A25C-AF392BB2D1FB_1_105_c_jpeg.rf.cda4d89cc0218fc70bc457365f823e23.jpg,train,all_visible_annotated,0,
DSC_0050_JPG.rf.1fb26e38399b9841e4fbf943c766b8aa.jpg,train,all_visible_annotated,0,
sultana_154_jpg.rf.291d3ed8c7b46012954b41a253ce490e.jpg,train,all_visible_annotated,0,
B34C36B5-109C-4AF8-B3BD-A379AC75F240_1_105_c_jpeg.rf.e30b2dfcbb99851051d9d72099b27dfa.jpg,train,all_visible_annotated,0,
39FCD04E-8608-42A7-A23A-4EF81E0AF845_1_105_c_jpeg.rf.77578f6c69388e2c3279d7c51fced424.jpg,train,all_visible_annotated,0,
_MG_5155_jpg.rf.ebdd69f654f3f33fc0cbb0e56d1835f6.jpg,train,all_visible_annotated,0,
_MG_5050_jpg.rf.31f6eed56680ab21dde47ca5e2122e67.jpg,train,bibs_missed,1,
el_calvario_007_jpg.rf.6be2aa5a552bcbc29b01a2f23c6e1cea.jpg,train,all_visible_annotated,0,
DSC05766_JPG.rf.06cddb1289cdb90ca033dd2881b3b7b2.jpg,train,all_visible_annotated,0,
17_jpg.rf.d67fd92689a101fb06261319a37052bb.jpg,train,all_visible_annotated,0,
E3D68A4A-0806-45F7-B666-F5DD1B9BF878_1_105_c_jpeg.rf.7fdf9f185d5903e3eedce2d1c205af3a.jpg,train,all_visible_annotated,0,
_MG_5230_jpg.rf.91f9a9fb57ff2a0b5568d9ea6dc515f7.jpg,train,all_visible_annotated,0,
el_calvario_022_jpg.rf.9da2041ef53be3ad7cf23da7acc89e97.jpg,valid,all_visible_annotated,0,
sultana_129_jpg.rf.e0fd14c16ac0a7073e66bf8ac8f26bad.jpg,train,all_visible_annotated,0,
el_calvario_011_jpg.rf.75744152b523a632740c5d47b1335c0b.jpg,train,all_visible_annotated,0,
sultana_106_jpg.rf.3e9e3732010ee5cb1403648901d66b39.jpg,valid,all_visible_annotated,0,
56DA5D68-218D-4C56-8553-462ECA2E9F5E_1_105_c_jpeg.rf.abb0315e9deabd8322d1efb7bd2daf2a.jpg,valid,all_visible_annotated,0,
2105E430-BB6F-4EF1-9A83-574A1A24BCBC_1_105_c_jpeg.rf.97f8aad8416f89dd1519558e924cfcfe.jpg,test,all_visible_annotated,0,
C2D55BF2-B8F1-4315-B0B3-A095B7B2DBDE_1_105_c_jpeg.rf.9f7b0a87d9fae4766b582ac798595d4a.jpg,valid,all_visible_annotated,0,
el_calvario_046_jpg.rf.26b3e928c64147ec2c5a343b5f4fcb31.jpg,valid,all_visible_annotated,0,
DSC02013_JPG.rf.1532ddec40b99e5bbab79934074b6f4c.jpg,train,all_visible_annotated,0,
60B72008-C195-4AB1-8B2A-33903E6E60FA_1_105_c_jpeg.rf.1f81cd062323dd0110564d7582a17f2b.jpg,train,all_visible_annotated,0,
sultana_162_jpg.rf.db9415395bf827792ea02b54a2ce1831.jpg,train,all_visible_annotated,0,
DSC_0134_JPG.rf.073134f7de73389f84f2243c14acb364.jpg,train,all_visible_annotated,0,
sultana_193_jpg.rf.31d0109a9f5b0db616ffe72ed6951793.jpg,train,all_visible_annotated,0,
DSC_0540_JPG.rf.5efca9c87b877fc173f64f68c28bdc59.jpg,train,all_visible_annotated,0,
DSC05284_JPG.rf.0e71b3e63998d10b92b65f1e39b998ae.jpg,train,all_visible_annotated,0,
DSC02085_JPG.rf.00541051de4c3a519c427f0d90590cb7.jpg,train,all_visible_annotated,0,
CE40CF25-78D3-4984-8B43-1D117DD3B651_1_105_c_jpeg.rf.25af7431931e13b7bc71a62f6287e3db.jpg,train,all_visible_annotated,0,
DSC01824_JPG.rf.7f0f5fa00e2f90cf7d5075b448b32f14.jpg,train,all_visible_annotated,0,
8CC89A70-0F66-414A-B1C3-61D493B245ED_1_105_c_jpeg.rf.e0ff39e8609f2bde571e95824c760789.jpg,train,all_visible_annotated,0,
DSC_0011_JPG.rf.2b4a7ad7a51f3f6a22668bf65bee40f9.jpg,test,all_visible_annotated,0,
75E559D9-645E-415B-B917-3E57601E4321_1_105_c_jpeg.rf.c1fa64f7b6ea15c2e43339647e6d0c70.jpg,valid,all_visible_annotated,0,
sultana_139_jpg.rf.3f34c3749c20b40bf5e257de8aa06253.jpg,train,all_visible_annotated,0,
DSC05543_JPG.rf.f52284446bb9df277b8813a255429a1e.jpg,train,bibs_missed,1,
DSC04130_jpg.rf.e10010463354cfe0e7add04d35568709.jpg,train,all_visible_annotated,0,
DSC05275_JPG.rf.eaaefef57cf632a46d1dcee67c58fe55.jpg,train,bibs_missed,1,
DSC05186_JPG.rf.b39e54c16211a8de7c743b1c59d21bdd.jpg,train,bibs_missed,1,
el_calvario_009_jpg.rf.f227a880bf1e87bcebe4851e0640d762.jpg,train,all_visible_annotated,0,
sultana_111_jpg.rf.31c9dc7c070b9c7b0e72d98aea1eac12.jpg,valid,all_visible_annotated,0,
el_calvario_065_jpg.rf.6fbf5859137e9f5b01d63565914e9b5e.jpg,train,all_visible_annotated,0,
ACAC02E3-B8C8-48A6-8399-BB2D28693CFA_1_105_c_jpeg.rf.c91eb24985b8ca131759ea9937364f84.jpg,test,all_visible_annotated,0,
DSC_0048_JPG.rf.397c7f0a0d991bed18c0383fa9747863.jpg,valid,all_visible_annotated,0,
sultana_187_jpg.rf.98a63993fb6a401728551db51ecad2c2.jpg,train,all_visible_annotated,0,
sultana_102_jpg.rf.da3092ea5aac2d909948c53b66804b19.jpg,train,all_visible_annotated,0,
609567CF-2ED9-414C-9267-0C8D7EF98738_1_105_c_jpeg.rf.9e54ed0d7581df318f224611ba1a1f01.jpg,train,all_visible_annotated,0,
DSC_0102_JPG.rf.da2d475e462cbb3206297cce2e79717c.jpg,train,all_visible_annotated,0,
DSC05595_JPG.rf.6b9815cd451f1d210943e42945991ec4.jpg,valid,all_visible_annotated,0,
5E99AB82-17A2-4B93-9416-25333431239A_1_105_c_jpeg.rf.084ec0108f18479ade773b02ba316036.jpg,test,all_visible_annotated,0,
DSC_0042_JPG.rf.d2c2663800dda9373f7f6bbf7e3e0deb.jpg,valid,all_visible_annotated,0,
sultana_180_jpg.rf.1feeb62d544c03e85c05fc908707f5b5.jpg,train,all_visible_annotated,0,
el_calvario_071_jpg.rf.47932107480f243f7ff6051d37701ca4.jpg,train,all_visible_annotated,0,
DSC02086_JPG.rf.df88dbbf2b0b43212ad04374f95375ed.jpg,train,all_visible_annotated,0,
AEA0D400-0928-43C9-A366-8B0865BE3E3F_1_105_c_jpeg.rf.3c8410975261f24a0ea0edb80bad36bc.jpg,train,all_visible_annotated,0,
30155C0F-C70F-4027-987F-57C1BC03EBFC_1_105_c_jpeg.rf.c4600c5c6918e3bbb711b5e2ab422638.jpg,test,all_visible_annotated,0,
DSC05933_JPG.rf.5154d624112f22d4388fb5c28bab6a92.jpg,train,bibs_missed,1,
DSC01932_JPG.rf.51a8f98c6a8b8f71411f1750bcfb5bda.jpg,train,all_visible_annotated,0,
DSC01831_JPG.rf.29a43e079bf01b51b0e7fcccb7ac5ef4.jpg,train,all_visible_annotated,0,
el_calvario_006_jpg.rf.0f49d68e15a59540cef98732a48f5fa5.jpg,test,all_visible_annotated,0,
DSC05292_JPG.rf.4f81d58cffab5a9f1c3fa40f0489af43.jpg,train,all_visible_annotated,0,
3AB0D124-EED6-464D-9F6F-23F3D6B7CB62_1_105_c_jpeg.rf.ff33c043e2d7f44196dda433b39da822.jpg,train,all_visible_annotated,0,
B6D92FB9-59C4-4F86-A990-F231752CA317_1_105_c_jpeg.rf.3563b58a25d86e9507facd462f103333.jpg,valid,all_visible_annotated,0,
EB663157-BBE0-4C54-AC8B-895981F4165F_1_105_c_jpeg.rf.38e61b0cf6099f59c8c2d87404bebc05.jpg,valid,all_visible_annotated,0,
55F65168-C8F0-4FCF-B6AD-A7F37977E341_1_105_c_jpeg.rf.d4c729deaed30a76112da25d65eeb0dd.jpg,train,all_visible_annotated,0,
el_calvario_039_jpg.rf.ada8240285260d958eab4bb9d28957e1.jpg,train,all_visible_annotated,0,
_MG_5522_jpg.rf.d2a4274f2f5c07fefcb90ff70877bd5b.jpg,train,bibs_missed,1,
896F8F6F-BB19-4A9D-855F-D4D87DCAB4BA_1_105_c_jpeg.rf.187e5940eb2792f727820e0e1a6d8d9d.jpg,train,all_visible_annotated,0,
DSC_0016_JPG.rf.e5fa3057175e77a59fc7667099c532b8.jpg,test,all_visible_annotated,0,
sultana_182_jpg.rf.72ee8d8cd02a3fc86bfe3be6aa0a0239.jpg,train,all_visible_annotated,0,
41_jpg.rf.6d892ea3ed19ed17124d8c8a191575c2.jpg,test,all_visible_annotated,0,
sultana_167_jpg.rf.8090096d27efc1d8d30b7f4c6a14c111.jpg,train,all_visible_annotated,0,
sultana_192_jpg.rf.396743a9854fa42e3eb0fd4d140d9532.jpg,valid,all_visible_annotated,0,
DSC02048_JPG.rf.5b5b70fc83a1b2731bd5f87f15a4b918.jpg,train,all_visible_annotated,0,
BFFDF6CE-AEB2-49AD-BB21-D3C172BDD1C1_1_105_c_jpeg.rf.5a555aa60c6c413bacf48ee0e3edc052.jpg,train,all_visible_annotated,0,
DSC05209_JPG.rf.d07686834ad3db1b3a2820d79713e6b5.jpg,train,all_visible_annotated,0,
CD3B48FA-E749-43B0-A1B0-688552464DA7_1_105_c_jpeg.rf.f9de88f74bfed6c67f4250e9b4e2234b.jpg,train,all_visible_annotated,0,
C9AB68FF-E00B-4D77-9B45-E4511225A434_1_105_c_jpeg.rf.051e3fccf31aff959b420c5560c3decf.jpg,valid,all_visible_annotated,0,
sultana_188_jpg.rf.86ca1e199918b2dc66e5e5a645194955.jpg,train,all_visible_annotated,0,
DSC05456_JPG.rf.4f90ed0c62d86e90ebacbd9a762e07a9.jpg,train,all_visible_annotated,0,
el_calvario_096_jpg.rf.e4a694bd5a7528209ee58455271775db.jpg,train,all_visible_annotated,0,
01_jpg.rf.da42b7fec07d9c416352de7460a32ca6.jpg,train,all_visible_annotated,0,
87A747B3-C2DA-43D9-BD67-AAAF50C303EA_1_105_c_jpeg.rf.4d1c1649b52c127ff3ecfc849245060a.jpg,train,all_visible_annotated,0,
DSC05665_JPG.rf.ae930ed644df0f71d1bcdf8f21043bfd.jpg,train,bibs_missed,1,
sultana_189_jpg.rf.386887ba1cd8f94c37f151562a9f5d82.jpg,train,all_visible_annotated,0,
el_calvario_092_jpg.rf.f2ee60addbd8a8c34ae5931ed6a382ec.jpg,train,all_visible_annotated,0,
DSC05712_JPG.rf.a67763433fa9434fe67849e56ba8074e.jpg,train,all_visible_annotated,0,
5BBEC120-B0F3-4962-903C-47DD2D3EC30F_1_105_c_jpeg.rf.6e445c87a0c7883b03c108f3b7ac01ed.jpg,train,all_visible_annotated,0,
sultana_200_jpg.rf.d696aaa281c294a11865dda553197358.jpg,valid,all_visible_annotated,0,
38_jpg.rf.f0caf93c954371e002741aff6ab991bc.jpg,valid,all_visible_annotated,0,
_MG_5300_jpg.rf.1bd779c317b98d4a5f350a96148e9691.jpg,train,all_visible_annotated,0,
A32BC036-422F-41C3-B5CD-7AB3013500AE_1_105_c_jpeg.rf.cf52299958a4ddac7435702fb51912dd.jpg,valid,all_visible_annotated,0,
DSC01820_JPG.rf.fa34005d78ac85f641732208c1c435e7.jpg,train,all_visible_annotated,0,
DSC05252_JPG.rf.d8ff982993b9725068adf12fe385260b.jpg,train,all_visible_annotated,0,
DSC05664_JPG.rf.8a382184b16a7d99e2ae3e84502c2a2c.jpg,test,bibs_missed,1,
